全|75|whole, entire, all, complete, fulfill|75|ゼン|まった.く、すべ.て|6|人: person<br>玉: jewel; ball|whole|281
八|92|eight, eight radical (no. 12)|92|ハチ|や、や.つ、やっ.つ、よう|2|八: eight, eight radical (no. 12)|eight|8
公|118|public, prince, official, governmental|118|コウ、ク|おおやけ|4|八: eight; eight radical (no. 12)<br>厶: I; myself; katakana mu radical (no. 28)|public|847
六|93|six|93|ロク、リク|む、む.つ、むっ.つ、むい|4|亠: kettle lid radical (no. 8)<br>八: eight; eight radical (no. 12)|six|6
共|174|together, both, neither, all, and, alike, with|174|キョウ|とも、とも.に、-ども|6|八: eight; eight radical (no. 12)|together|1934
兵|522|soldier, private, troops, army, warfare, strategy, tactics|522|ヘイ、ヒョウ|つわもの|7|丘: hill; knoll<br>八: eight; eight radical (no. 12)|soldier|1429
具|629|tool, utensil, means, possess, ingredients, counter for armor, suits, sets of furniture|629|グ|そな.える、つぶさ.に|8|目: eye; class; look; insight; experience; care; favor<br>八: eight; eight radical (no. 12)|tool|78
典|1055|code, ceremony, law, rule|1055|テン、デン||8|曲: bend; music; melody; composition; pleasure; injustice; fault; curve; crooked; perverse; lean<br>八: eight; eight radical (no. 12)|code|1969
兼|1164|concurrently, and, beforehand, in advance|1164|ケン|か.ねる、-か.ねる|10|八: eight; eight radical (no. 12)<br>彑: pig's head radical variant (no. 58)<br>丨: number one; line; rod radical (no. 2)<br>丨: number one; line; rod radical (no. 2)|concurrently|1723
内|44|inside, within, between, among, house, home|44|ナイ、ダイ|うち|4|冂: upside-down box radical (no. 13)<br>人: person|inside|1095
円|69|circle, yen, round|69|エン|まる.い、まる、まど、まど.か、まろ.やか|4|冂: upside-down box radical (no. 13)|circle|1952
冊|1312|tome, counter for books, volume|1313|サツ、サク|ふみ|5|冂: upside-down box radical (no. 13)<br>廾: twenty; 20; twenty or letter H radical (no. 55)|tome|1967
再|275|again, twice, second time|275|サイ、サ|ふたた.び|6|一: one; one radical (no.1)<br>冉: red; tan|again|1956
冒|1316|risk, face, defy, dare, damage, assume (a name)|1317|ボウ|おか.す|9|日: day; sun; Japan; counter for days<br>目: eye; class; look; insight; experience; care; favor|risk|18
最|82|utmost, most, extreme|82|サイ、シュ|もっと.も、つま|12|日: day; sun; Japan; counter for days<br>取: take; fetch; take up|utmost|884
冗|1776|superfluous, uselessness|1782|ジョウ||4|冖: wa-shaped crown radical (no. 14)<br>几: table; table enclosure; table or windy radical (no. 16)|superfluous|321
写|453|copy, be photographed, describe|453|シャ、ジャ|うつ.す、うつ.る、うつ-、うつ.し|5|冖: wa-shaped crown radical (no. 14)<br>与: bestow; participate in; give; award; impart; provide; cause; gift; godsend|copy|1336
冠|1501|crown, best, peerless|1503|カン|かんむり|9|冖: wa-shaped crown radical (no. 14)<br>元: beginning; former time; origin|crown|326
冥|2292|dark|2349|メイ、ミョウ|くら.い|10|冖: cover - wa-shaped crown radical (no. 14)<br />日: day; sun; Japan; counter for days<br />六: six|Hades|322
冬|1090|winter|1090|トウ|ふゆ|5|夂: winter radical (no. 34)<br>冫: two-stroke water radical or ice radical (no. 15)|winter|456
冴|2286|be clear, serene, cold, skilful|2341|ゴ、コ|さ.える、こお.る、ひ.える|7|冫: two-stroke water radical or ice radical (no. 15)<br>牙: tusk; fang; tusk radical (no. 92)|sharp|2261
冶|2428|melting, smelting|9999|ヤ|い.る|7|冫: two-stroke water radical or ice radical (no. 15)<br>台: pedestal; a stand; counter for machines and vehicles|metallurgy|808
冷|667|cool, cold (beer, person), chill|667|レイ|つめ.たい、ひ.える、ひ.や、ひ.ややか、ひ.やす、ひ.やかす、さ.める、さ.ます|7|冫: two-stroke water radical or ice radical (no. 15)<br>令: orders; ancient laws; command; decree|cool|1506
凄|2261|uncanny, weird, threatening, horrible|2313|セイ、サイ|さむ.い、すご.い、すさ.まじい|10|冫: two-stroke water radical or ice radical (no. 15)<br>妻: wife; spouse|nifty|2036
准|1440|quasi-, semi-, associate|1441|ジュン||10|冫: two-stroke water radical or ice radical (no. 15)<br>隹: bird; old bird radical (no. 172)|quasi-|602
凋|2429|wither, droop, lame|9999|チョウ|しぼ.む|10|冫: two-stroke water radical or ice radical (no. 15)<br>周: circumference; circuit; lap|wilt|2262
凌|2342|endure, keep (rain)out, stave off, tide over, defy, slight, surpass|2423|リョウ|しの.ぐ|10|冫: two-stroke water radical or ice radical (no. 15)<br>土: soil; earth; ground; Turkey<br>儿: legs radical (no. 10)<br>夂: winter radical (no. 34)|pull through|2263
凍|1283|frozen, congeal, refrigerate|1284|トウ|こお.る、こご.える、こご.る、い.てる、し.みる|10|冫: two-stroke water radical or ice radical (no. 15)<br>東: east|frozen|545
凛|2430|cold|9999|リン|きびし.い|15|冫: two-stroke water radical or ice radical (no. 15)<br>禀: salary in rice|stately|2264
凝|1708|congeal, freeze, stiff, be absorbed in|1712|ギョウ|こ.る、こ.らす、こご.らす、こご.らせる、こご.る|16|冫: two-stroke water radical or ice radical (no. 15)<br>疑: doubt; distrust; be suspicious; question|congeal|1515
凡|1726|commonplace, ordinary, mediocre|1730|ボン、ハン|およ.そ、おうよ.そ、すべ.て|3|几: table; table enclosure; table or windy radical (no. 16)<br>丶: dot; tick or dot radical (no. 3)|mediocre|66
処|547|dispose, manage, deal with, sentence, condemn, act, behave, place|547|ショ|ところ、-こ、お.る|5|夂: winter radical (no. 34)<br>几: table; table enclosure; table or windy radical (no. 16)|dispose|318
凧|2096|kite, (kokuji)|2117||いかのぼり、たこ|5|几: table; table enclosure; table or windy radical (no. 16)<br>巾: towel; hanging scroll; width; cloth radical (no. 50)|kite|2265
凪|2431|lull, calm, (kokuji)|9999||なぎ、な.ぐ|6|几: table; table enclosure; table or windy radical (no. 16)<br>止: stop; halt|lull|2266
凱|2243|victory song|2293|ガイ、カイ|かちどき、やわらぐ|12|豈: an interjection of surprise<br>几: table; table enclosure; table or windy radical (no. 16)|triumph|2224
凶|1669|villain, evil, bad luck, disaster|1673|キョウ||4|乂: mow; cut grass; subdue<br>凵: open box enclosure; open box radical (no. 17)|villain|1603
凸|2120|convex, beetle brow, uneven|2143|トツ|でこ|5|凵: open box enclosure; open box radical (no. 17)|convex|34
凹|2177|concave, hollow, sunken|2206|オウ|くぼ.む、へこ.む、ぼこ|5|凵: open box enclosure; open box radical (no. 17)|concave|33
出|13|exit, leave, go out, come out, put out, protrude|13|シュツ、スイ|で.る、-で、だ.す、-だ.す、い.でる、い.だす|5|山: mountain<br>凵: open box enclosure; open box radical (no. 17)|exit|829
函|1775|box (archaic)|1781|カン|はこ、い.れる|8|一: one; one radical (no.1)<br>水: water<br>凵: open box enclosure; open box radical (no. 17)|bin|2051
刀|1788|sword, saber, knife|1794|トウ|かたな、そり|2|刀: knife, sword, knife radical (no. 18)|sword|87
刃|1758|blade, sword, edge|1763|ジン、ニン|は、やいば、き.る|3|刀: sword; saber; knife<br>丶: dot; tick or dot radical (no. 3)|blade|88
分|24|part, minute of time, segment, share, degree, one's lot, duty, understand, know, rate, 1%, chances, shaku/100|24|ブン、フン、ブ|わ.ける、わ.け、わ.かれる、わ.かる、わ.かつ|4|八: eight; eight radical (no. 12)<br>刀: sword; saber; knife|part|844
切|324|cut, cutoff, be sharp|324|セツ、サイ|き.る、-き.る、き.り、-き.り、-ぎ.り、き.れる、-き.れる、き.れ、-き.れ、-ぎ.れ|4|七: seven<br>刀: sword; saber; knife|cut|89
刈|1734|reap, cut, clip, trim, prune|1738|ガイ、カイ|か.る|4|乂: mow; cut grass; subdue<br>刀: sword; saber; knife|reap|1600
刊|855|publish, carve, engrave|855|カン||5|干: dry; parch<br>刀: sword; saber; knife|publish|1779
刑|864|punish, penalty, sentence, punishment|864|ケイ||6|幵: put together<br>刀: sword; saber; knife|punish|734
列|927|file, row, rank, tier, column|927|レツ、レ||6|歹: bare bone; bad; wrong; death radical (n. 78)<br>刀: sword; saber; knife|file|875
初|152|first time, beginning|152|ショ|はじ.め、はじ.めて、はつ、はつ-、うい-、-そ.める、-ぞ.め|7|衣: garment; clothes; dressing<br>刀: sword; saber; knife|first time|431
判|197|judgement, signature, stamp, seal|197|ハン、バン|わか.る|7|半: half; middle; odd number; semi-; part-<br>刀: sword; saber; knife|judgment|1289
別|214|separate, branch off, diverge, fork, another, extra, specially|214|ベツ|わか.れる、わ.ける|7|口: mouth<br>勹: wrapping enclosure; wrapping radical (no. 20)<br>刀: sword; saber; knife|separate|94
利|203|profit, advantage, benefit|203|リ|き.く|7|禾: 2-branch tree radical (no. 115)<br>刀: sword; saber; knife|profit|972
到|1032|arrival, proceed, reach, attain, result in|1032|トウ|いた.る|8|至: climax; arrive; proceed; reach; attain; result in<br>刀: sword; saber; knife|arrival|817
制|108|system, law, rule|108|セイ||8|牛: cow<br>巾: towel; hanging scroll; width; cloth radical (no. 50)<br>刀: sword; saber; knife|system|447
刷|1351|printing, print, brush|1352|サツ|す.る、-ず.り、-ずり、は.く|8|尸: corpse; remains; flag radical (no. 44)<br>巾: towel; hanging scroll; width; cloth radical (no. 50)<br>刀: sword; saber; knife|printing|1150
券|583|ticket|583|ケン||8|𠔉: None<br>刀: sword; saber; knife|ticket|1291
刹|2432|temple|9999|セチ、セツ、サツ||8|乂: mow; cut grass; subdue<br>木: tree; wood<br>刀: sword; saber; knife|moment|1601
刺|1031|thorn, pierce, stab, prick, sting, calling card|1031|シ|さ.す、さ.さる、さ.し、さし、とげ|8|朿: thorn<br>刀: sword; saber; knife|thorn|446
刻|866|engrave, cut fine, chop, hash, mince, time, carving|866|コク|きざ.む、きざ.み|8|亥: sign of the hog; 9-11PM; twelfth sign of the Chinese zodiac<br>刀: sword; saber; knife|engrave|1639
剃|2334|shave|2411|テイ|まい、そ.る、す.る|9|弟: younger brother; faithful service to elders<br>刀: sword; saber; knife|shave|2271
則|753|rule, follow, based on, model after|753|ソク|のっと.る|9|貝: shellfish<br>刀: sword; saber; knife|rule|92
削|814|plane, sharpen, whittle, pare, shave|814|サク|けず.る、はつ.る、そ.ぐ|9|肖: resemblance<br>刀: sword; saber; knife|plane|124
前|27|in front, before|27|ゼン|まえ、-まえ|9|八: eight; eight radical (no. 12)<br>月: month; moon<br>刀: sword; saber; knife|in front|309
剖|1908|divide|1918|ボウ||10|立: stand up; rise; set up; erect<br>口: mouth<br>刀: sword; saber; knife|divide|517
剛|1573|sturdy, strength|1576|ゴウ||10|岡: mount; hill; knoll<br>刀: sword; saber; knife|sturdy|2115
剣|1304|sabre, sword, blade, clock hand|1305|ケン|つるぎ|10|僉: all<br>刀: sword; saber; knife|saber|1801
剤|1151|dose, medicine, drug|1151|ザイ、スイ、セイ|かる、けず.る|10|齊: alike; equal; similar; Saito<br>刀: sword; saber; knife|dose|1867
剥|2317|come off, peel, fade, discolor|2383|ハク、ホク|へ.ぐ、へず.る、む.く、む.ける、は.がれる、は.ぐ、は.げる、は.がす|10|彑: pig's head radical variant (no. 58)<br>水: water<br>刀: sword; saber; knife|peel off|1227
剪|2433|clip, snip, cut|9999|セン|き.る、つ.む|11|前: in front; before<br>刀: sword; saber; knife|pruning|2948
副|360|vice-, assistant, aide, duplicate, copy|360|フク||11|畐: to fill; roll of cloth<br>刀: sword; saber; knife|vice-|93
剰|1447|surplus, besides|1448|ジョウ|あまつさえ、あま.り、あま.る|11|乗: ride; power; multiplication; record; counter for vehicles; board; mount; join<br>刀: sword; saber; knife|surplus|1710
割|318|proportion, comparatively, divide, cut, separate, split|318|カツ|わ.る、わり、わ.り、わ.れる、さ.く|12|害: harm; injury<br>刀: sword; saber; knife|proportion|1673
創|741|genesis, wound, injury, hurt, start, originate|741|ソウ、ショウ|つく.る、はじ.める、きず、けず.しける|12|倉: godown; warehouse; storehouse; cellar; treasury<br>刀: sword; saber; knife|genesis|1759
剽|2434|threat|9999|ヒョウ|おびや.かす、さす|13|||2269
劇|662|drama, play|662|ゲキ||15|虍: tiger spots; mottled; tiger or tiger crown radical (no. 141)<br>豕: pig; hog; pig radical (no. 152)<br>刀: sword; saber; knife|drama|2152
劉|1935|weapon of war, logging axe, kill en masse, peeling (paint off a wall, etc), sparse, faded|1947|リュウ、ル|ころ.す|15|卯: sign of the hare or rabbit; 5-7AM; fourth sign of Chinese zodiac; east<br>金: gold<br>刀: sword; saber; knife|slaughter|2270
力|62|power, strength, strong, strain, bear up, exert|62|リョク、リキ、リイ|ちから|2|力: power, force, katakana ka radical (no. 19)|power|922
功|857|achievement, merits, success, honor, credit|857|コウ、ク|いさお|5|工: craft; construction; katakana e radical (no. 48)<br>力: power; strength; strong; strain; bear up; exert|achievement|927
加|130|add, addition, increase, join, include, Canada|130|カ|くわ.える、くわ.わる|5|力: power; strength; strong; strain; bear up; exert<br>口: mouth|add|932
劣|1616|inferiority, be inferior to, be worse|1620|レツ|おと.る|6|少: few; little<br>力: power; strength; strong; strain; bear up; exert|inferiority|926
助|397|help, rescue, assist|397|ジョ|たす.ける、たす.かる、す.ける、すけ|7|且: moreover; also; furthermore<br>力: power; strength; strong; strain; bear up; exert|help|1921
努|749|toil, diligent, as much as possible|749|ド|つと.める|7|奴: guy; slave; manservant; fellow<br>力: power; strength; strong; strain; bear up; exert|toil|929
劫|2435|threat, long ages|9999|コウ、ゴウ、キョウ|おびや.かす|7|去: gone; past; quit; leave; elapse; eliminate; divorce<br>力: power; strength; strong; strain; bear up; exert|kalpa|2872
励|1253|encourage, be diligent, inspire|1254|レイ|はげ.む、はげ.ます|7|厂: wild goose; trailing cliff radical (no. 27)<br>万: ten thousand; 10,000<br>力: power; strength; strong; strain; bear up; exert|encourage|931
労|398|labor, thank for, reward for, toil, trouble|398|ロウ|ろう.する、いたわ.る、いた.ずき、ねぎら、つか.れる、ねぎら.う|7|小: small, insignificant<br>冖: wa-shaped crown radical (no. 14)<br>力: power; strength; strong; strain; bear up; exert|labor|924
効|538|merit, efficacy, efficiency, benefit|538|コウ|き.く、ききめ、なら.う|8|交: mingle; mixing; association; coming & going<br>力: power; strength; strong; strain; bear up; exert|merit|1369
